,siren,division,categorieEntreprise,dateCreationUniteLegale,annee,CIR,nb_brevets,Id_ETI,annee_creation
4706,409982709,71,ETI,1996-11-22,2019,0.0,0.0,1,1996
4707,409984226,71,GE,1996-10-25,2019,0.0,0.0,0,1996
4708,410072110,71,ETI,1996-12-02,2019,0.0,0.0,1,1996
4709,410079065,71,GE,1996-11-01,2019,0.0,0.0,0,1996
4710,410081640,22,ETI,1996-12-02,2019,181181.0,0.0,1,1996
4711,410087159,62,ETI,1996-11-14,2019,0.0,0.0,1,1996
4712,410109698,71,ETI,1996-11-26,2019,196000.0,3.0,1,1996
4713,410129894,71,ETI,1997-01-01,2019,0.0,0.0,1,1997
4714,410140057,20,ETI,1996-12-09,2019,546432.0,5.0,1,1996
4715,410206270,29,GE,1996-12-13,2019,4871923.0,0.0,0,1996
4716,410206361,71,GE,1996-12-13,2019,21138042.0,0.0,0,1996
4717,410219042,20,ETI,1996-12-02,2019,248000.0,0.0,1,1996
4718,410231120,71,ETI,1996-10-31,2019,0.0,0.0,1,1996
4719,410268767,22,ETI,1996-12-16,2019,0.0,0.0,1,1996
4720,410295711,62,ETI,1996-12-20,2019,190398.0,0.0,1,1996
4721,410327910,71,GE,1996-09-01,2019,0.0,0.0,0,1996
4722,410352777,21,GE,1996-12-20,2019,0.0,0.0,0,1996
4723,410354930,29,ETI,1997-10-27,2019,0.0,0.0,1,1997
4724,410355028,29,ETI,1996-12-23,2019,0.0,0.0,1,1996
4725,410383533,95,ETI,1996-12-24,2019,0.0,0.0,1,1996
4726,410458624,26,ETI,1996-12-20,2019,0.0,0.0,1,1996
4727,410459887,25,ETI,1996-12-13,2019,0.0,0.0,1,1996
4728,410577100,71,ETI,1997-01-01,2019,0.0,0.0,1,1997
4729,410590962,30,ETI,1997-01-01,2019,0.0,0.0,1,1997
4730,410761688,71,ETI,1997-01-08,2019,0.0,0.0,1,1997
4731,410790448,71,ETI,1997-01-14,2019,171684.0,0.0,1,1997
4732,410824585,20,ETI,1997-02-04,2019,146452.0,0.0,1,1997
4733,410870083,29,ETI,1997-01-01,2019,0.0,0.0,1,1997
4734,410955983,71,GE,1997-02-10,2019,0.0,0.0,0,1997
4735,411018781,71,ETI,1997-01-20,2019,17522.0,0.0,1,1997
4736,411120207,96,ETI,1997-01-01,2019,0.0,0.0,1,1997
4737,411195043,26,GE,1997-03-01,2019,0.0,4.0,0,1997
4738,411200165,21,ETI,1997-02-14,2019,0.0,0.0,1,1997
4739,411551633,71,ETI,1997-03-20,2019,340000.0,0.0,1,1997
4740,411589070,32,ETI,1997-03-17,2019,0.0,0.0,1,1997
4741,411746977,29,ETI,1997-04-11,2019,0.0,0.0,1,1997
4742,411887011,25,ETI,1997-04-24,2019,0.0,0.0,1,1997
4743,412140907,25,ETI,1997-05-15,2019,1199000.0,3.0,1,1997
4744,412162448,26,ETI,1997-04-01,2019,91658.0,0.0,1,1997
4745,412378895,95,ETI,1997-05-20,2019,0.0,0.0,1,1997
4746,412442519,71,ETI,1997-06-05,2019,0.0,0.0,1,1997
4747,412552960,25,ETI,1997-06-12,2019,0.0,0.0,1,1997
4748,412827321,32,ETI,1997-06-01,2019,0.0,0.0,1,1997
4749,412860702,71,GE,1997-06-25,2019,0.0,0.0,0,1997
4750,412908980,96,GE,1997-06-24,2019,0.0,0.0,0,1997
4751,413101908,25,ETI,1997-08-01,2019,0.0,1.0,1,1997
4752,413109810,71,GE,1997-07-04,2019,0.0,0.0,0,1997
4753,413214164,29,GE,1997-09-01,2019,0.0,0.0,0,1997
4754,413385527,72,GE,1997-06-09,2019,0.0,0.0,0,1997
4755,413446071,71,GE,1997-07-03,2019,0.0,0.0,0,1997
4756,413465055,25,ETI,1997-08-13,2019,0.0,0.0,1,1997
4757,413581034,20,ETI,1997-08-28,2019,556847.0,0.0,1,1997
4758,413902214,22,ETI,1997-09-17,2019,21161.0,0.0,1,1997
4759,413926320,71,ETI,1997-09-09,2019,0.0,0.0,1,1997
4760,414289041,25,ETI,1997-10-14,2019,0.0,0.0,1,1997
4761,414353250,62,ETI,1997-09-19,2019,600000.0,0.0,1,1997
4762,414392985,62,ETI,1997-11-10,2019,0.0,0.0,1,1997
4763,414393694,71,ETI,1997-11-01,2019,0.0,0.0,1,1997
4764,414442558,29,ETI,1997-11-12,2019,845000.0,0.0,1,1997
4765,414448464,32,ETI,1997-11-17,2019,441461.0,0.0,1,1997
4766,414573964,20,ETI,1997-11-24,2019,0.0,0.0,1,1997
4767,414574053,20,GE,1997-11-24,2019,0.0,0.0,0,1997
4768,414668194,29,GE,1997-12-01,2019,5093378.35,0.0,0,1997
4769,414713768,29,GE,1997-12-05,2019,0.0,0.0,0,1997
4770,414728964,71,ETI,1997-12-09,2019,159897.0,0.0,1,1997
4771,414789016,20,ETI,1997-12-15,2019,90801.0,0.0,1,1997
4772,414804161,62,GE,1997-11-21,2019,0.0,0.0,0,1997
4773,414815217,30,GE,1997-12-01,2019,36803000.0,593.0,0,1997
4774,414917856,20,GE,1997-12-19,2019,44228.0,0.0,0,1997
4775,414965053,62,GE,1997-12-18,2019,0.0,0.0,0,1997
4776,414969584,26,GE,1997-12-29,2019,14750000.0,82.0,0,1997
4777,414984963,62,GE,1997-12-17,2019,41000.0,0.0,0,1997
4778,415066117,20,ETI,1997-09-01,2019,111416.0,0.0,1,1997
4779,415110808,71,GE,1998-01-13,2019,0.0,0.0,0,1998
4780,415119239,20,ETI,1998-01-01,2019,0.0,1.0,1,1998
4781,415238179,71,GE,1998-01-02,2019,0.0,0.0,0,1998
4782,415395896,71,ETI,1998-01-01,2019,0.0,0.0,1,1998
4783,415550110,25,ETI,1955-01-01,2019,0.0,1.0,1,1955
4784,415550227,20,ETI,1955-01-01,2019,277380.0,0.0,1,1955
4785,415550284,20,ETI,1955-01-01,2019,0.0,1.0,1,1955
4786,415720051,25,ETI,1957-01-01,2019,0.0,0.0,1,1957
4787,415750660,20,ETI,1957-01-01,2019,849636.0,3.0,1,1957
4788,416350239,20,ETI,1963-01-01,2019,0.0,0.0,1,1963
4789,417350311,21,ETI,1984-04-01,2019,6623000.0,1.0,1,1984
4790,417350386,21,ETI,1982-09-06,2019,813544.0,0.0,1,1982
4791,417534401,71,ETI,1998-01-09,2019,0.0,0.0,1,1998
4792,417736311,62,ETI,1998-02-05,2019,0.0,0.0,1,1998
4793,417817392,62,ETI,1998-01-01,2019,6000.0,0.0,1,1998
4794,418108569,25,ETI,1998-03-19,2019,986831.0,0.0,1,1998
4795,418143624,22,ETI,1998-03-18,2019,0.0,0.0,1,1998
4796,418165460,72,ETI,1998-03-01,2019,0.0,0.0,1,1998
4797,418166096,62,GE,1998-04-01,2019,247000.0,0.0,0,1998
4798,418204517,71,GE,1998-02-23,2019,0.0,0.0,0,1998
4799,418215075,20,ETI,1998-03-25,2019,0.0,0.0,1,1998
4800,418245262,22,ETI,1998-04-01,2019,0.0,0.0,1,1998
4801,418397055,32,ETI,1998-03-16,2019,226018.0,1.0,1,1998
4802,418425716,20,ETI,1998-02-27,2019,260093.0,0.0,1,1998
4803,418562872,62,ETI,1998-05-02,2019,0.0,0.0,1,1998
4804,418661039,21,GE,1998-05-05,2019,0.0,0.0,0,1998
4805,418661047,62,ETI,1998-07-01,2019,276244.0,0.0,1,1998
4806,418782025,96,ETI,1998-05-11,2019,11000.0,0.0,1,1998
4807,418827655,62,ETI,1998-05-15,2019,1278083.0,0.0,1,1998
4808,418847463,71,GE,1998-04-20,2019,0.0,0.0,0,1998
4809,418929725,26,ETI,1998-06-01,2019,859176.0,7.0,1,1998
4810,419031844,25,ETI,1998-03-02,2019,0.0,0.0,1,1998
4811,419070180,71,GE,1998-06-01,2019,0.0,0.0,0,1998
4812,419222245,20,ETI,1998-06-05,2019,0.0,0.0,1,1998
4813,419296090,62,GE,1998-06-19,2019,22808.0,0.0,0,1998
4814,419346135,62,ETI,1998-07-01,2019,464880.0,0.0,1,1998
4815,419372636,71,ETI,1998-05-29,2019,0.0,0.0,1,1998
4816,419476593,62,GE,1998-07-20,2019,0.0,0.0,0,1998
4817,419490099,72,ETI,1998-07-01,2019,5433000.0,0.0,1,1998
4818,419566450,62,GE,1998-07-01,2019,0.0,0.0,0,1998
4819,419607395,25,ETI,1998-07-15,2019,0.0,0.0,1,1998
4820,419623152,62,ETI,1998-07-01,2019,0.0,0.0,1,1998
4821,419646096,22,ETI,1998-07-22,2019,32288.0,0.0,1,1998
4822,419658786,21,ETI,1998-07-01,2019,0.0,0.0,1,1998
4823,419694369,29,GE,1998-07-06,2019,0.0,0.0,0,1998
4824,419845342,26,ETI,1998-08-04,2019,0.0,0.0,1,1998
4825,419875786,21,ETI,1998-07-24,2019,0.0,0.0,1,1998
4826,419980859,25,ETI,1998-09-01,2019,0.0,0.0,1,1998
4827,420019812,72,GE,1998-08-31,2019,0.0,0.0,0,1998
4828,420154809,71,GE,1998-08-20,2019,100335.0,0.0,0,1998
4829,420278723,96,ETI,1998-09-25,2019,0.0,0.0,1,1998
4830,420287229,71,ETI,1998-09-24,2019,0.0,0.0,1,1998
4831,420291387,71,GE,1998-09-18,2019,0.0,0.0,0,1998
4832,420410920,20,ETI,1998-10-06,2019,0.0,0.0,1,1998
4833,420436255,71,ETI,1998-10-01,2019,0.0,0.0,1,1998
4834,420506149,95,ETI,1998-10-13,2019,0.0,0.0,1,1998
4835,420608341,71,ETI,1998-10-23,2019,0.0,0.0,1,1998
4836,420610438,20,ETI,1998-09-01,2019,0.0,0.0,1,1998
4837,420611386,20,GE,1998-09-01,2019,19760133.0,10.0,0,1998
4838,420768046,62,ETI,1998-11-04,2019,5721.0,0.0,1,1998
4839,420797433,29,GE,1998-10-26,2019,18187302.0,67.0,0,1998
4840,420851651,20,ETI,1998-10-29,2019,4508000.0,2.0,1,1998
4841,420851784,25,ETI,1998-10-26,2019,0.0,0.0,1,1998
4842,420879140,29,GE,1998-11-05,2019,0.0,0.0,0,1998
4843,420916918,30,GE,1998-10-30,2019,363000.0,223.0,0,1998
4844,420919805,62,GE,1998-10-30,2019,0.0,0.0,0,1998
4845,420937229,96,GE,1998-10-05,2019,0.0,0.0,0,1998
4846,420990848,96,ETI,1998-11-01,2019,0.0,0.0,1,1998
4847,421023870,71,GE,1998-11-30,2019,0.0,0.0,0,1998
4848,421131368,29,ETI,1998-12-14,2019,3518941.0,6.0,1,1998
4849,421148925,71,ETI,1998-12-03,2019,0.0,0.0,1,1998
4850,421181819,20,ETI,1998-12-15,2019,126720.0,0.0,1,1998
4851,421183013,25,ETI,1998-12-14,2019,0.0,0.0,1,1998
4852,421187451,25,ETI,1998-12-14,2019,0.0,0.0,1,1998
4853,421204041,29,ETI,1998-12-15,2019,0.0,0.0,1,1998
4854,421216680,25,ETI,1998-12-17,2019,0.0,0.0,1,1998
4855,421242371,29,GE,1998-12-31,2019,0.0,0.0,0,1998
4856,421287178,71,GE,1998-12-24,2019,0.0,0.0,0,1998
4857,421300088,32,ETI,1998-12-28,2019,694794.0,0.0,1,1998
4858,421346362,20,GE,1998-12-16,2019,0.0,0.0,0,1998
4859,421377946,71,ETI,1998-12-24,2019,0.0,0.0,1,1998
4860,421380460,71,ETI,1998-12-21,2019,0.0,0.0,1,1998
4861,421383019,95,GE,1998-12-31,2019,0.0,0.0,0,1998
4862,421454406,20,ETI,1998-12-22,2019,0.0,0.0,1,1998
4863,421456914,20,GE,1998-12-22,2019,0.0,0.0,0,1998
4864,421547449,71,ETI,1999-01-04,2019,0.0,0.0,1,1999
4865,421550443,21,ETI,1999-01-07,2019,389032.0,0.0,1,1999
4866,421616376,71,ETI,1998-12-01,2019,0.0,0.0,1,1998
4867,421637273,20,ETI,1999-01-01,2019,0.0,0.0,1,1999
4868,421652058,71,GE,1999-01-11,2019,0.0,0.0,0,1999
4869,421703786,20,ETI,1999-02-01,2019,0.0,0.0,1,1999
4870,421743808,62,ETI,1999-01-20,2019,0.0,0.0,1,1999
4871,421819848,22,ETI,1999-01-01,2019,0.0,0.0,1,1999
4872,421842188,26,ETI,1999-02-22,2019,0.0,0.0,1,1999
4873,421861832,62,ETI,1998-10-01,2019,0.0,0.0,1,1998
4874,422020750,20,ETI,1999-01-01,2019,0.0,0.0,1,1999
4875,422130955,25,ETI,1999-02-15,2019,7616.0,0.0,1,1999
4876,422355982,71,GE,1999-03-23,2019,0.0,0.0,0,1999
4877,422481838,25,ETI,1999-04-07,2019,0.0,1.0,1,1999
4878,422499798,22,ETI,1998-12-24,2019,0.0,0.0,1,1998
4879,422648964,25,ETI,1999-03-10,2019,0.0,0.0,1,1999
4880,422680322,22,ETI,1999-04-19,2019,0.0,0.0,1,1999
4881,422808311,22,ETI,1999-05-01,2019,0.0,0.0,1,1999
4882,422868851,71,ETI,1999-03-17,2019,2046607.0,0.0,1,1999
4883,422883769,71,GE,1999-04-12,2019,61.0,0.0,0,1999
4884,422918904,25,ETI,1999-05-05,2019,0.0,0.0,1,1999
4885,422998971,71,GE,1999-02-24,2019,215114.0,0.0,0,1999
4886,423004621,32,ETI,1999-05-10,2019,0.0,0.0,1,1999
4887,423101294,71,GE,1999-06-01,2019,0.0,0.0,0,1999
4888,423173921,71,ETI,1999-06-07,2019,0.0,0.0,1,1999
4889,423190081,20,GE,1999-07-01,2019,0.0,0.0,0,1999
4890,423190891,71,GE,1999-05-15,2019,470030.0,0.0,0,1999
4891,423261692,62,ETI,1999-05-21,2019,0.0,0.0,1,1999
4892,423369164,25,ETI,1999-05-27,2019,0.0,0.0,1,1999
4893,423379338,71,ETI,1999-06-01,2019,0.0,0.0,1,1999
4894,423530104,62,ETI,1999-06-25,2019,0.0,0.0,1,1999
4895,423547439,62,ETI,1999-06-03,2019,0.0,0.0,1,1999
4896,423607621,71,GE,1999-06-21,2019,0.0,0.0,0,1999
4897,423865419,71,GE,1999-08-01,2019,0.0,0.0,0,1999
4898,423868181,72,GE,1999-08-03,2019,381034.0,0.0,0,1999
4899,423875103,22,ETI,1999-09-01,2019,0.0,0.0,1,1999
4900,423907732,96,GE,1999-08-05,2019,0.0,0.0,0,1999
4901,423982552,29,ETI,1999-08-03,2019,0.0,0.0,1,1999
4902,424226231,62,ETI,1999-05-13,2019,517963.0,0.0,1,1999
4903,424299741,71,GE,1999-09-08,2019,29438.0,0.0,0,1999
4904,424335693,62,GE,1999-07-16,2019,172467.0,0.0,0,1999
4905,424499911,25,ETI,1999-06-01,2019,0.0,0.0,1,1999
4906,424673457,25,ETI,1999-10-13,2019,0.0,0.0,1,1999
4907,424693216,71,GE,1999-10-04,2019,0.0,0.0,0,1999
4908,424704914,26,GE,1999-10-09,2019,1086378.0,0.0,0,1999
4909,424704963,62,GE,1999-10-09,2019,322000.0,0.0,0,1999
4910,424802544,62,ETI,1999-10-14,2019,65927.0,0.0,1,1999
4911,424897692,26,GE,1999-10-26,2019,0.0,0.0,0,1999
4912,424979144,29,ETI,1999-11-08,2019,0.0,0.0,1,1999
4913,425750023,25,ETI,1957-01-01,2019,0.0,0.0,1,1957
4914,427020094,25,ETI,1967-01-01,2019,0.0,0.0,1,1967
4915,427180450,22,ETI,1971-01-01,2019,0.0,0.0,1,1971
4916,428121818,32,ETI,1999-11-29,2019,0.0,0.0,1,1999
4917,428210140,62,ETI,1999-11-10,2019,0.0,0.0,1,1999
4918,428213292,29,GE,1999-11-15,2019,0.0,0.0,0,1999
4919,428227227,71,ETI,1999-11-24,2019,0.0,0.0,1,1999
4920,428293492,62,ETI,1999-12-01,2019,0.0,0.0,1,1999
4921,428295810,21,ETI,1999-12-07,2019,152000.0,0.0,1,1999
4922,428559884,96,ETI,1999-12-10,2019,0.0,0.0,1,1999
4923,428564710,26,ETI,1999-12-01,2019,202502.0,0.0,1,1999
4924,428610398,26,ETI,1999-12-10,2019,2048024.0,0.0,1,1999
4925,428624001,71,GE,1999-12-10,2019,0.0,0.0,0,1999
4926,428646756,25,ETI,1999-11-15,2019,0.0,0.0,1,1999
4927,428677124,62,GE,1999-12-01,2019,1444000.0,0.0,0,1999
4928,428690465,62,GE,1999-12-13,2019,0.0,0.0,0,1999
4929,428734115,62,GE,1999-12-14,2019,0.0,0.0,0,1999
4930,428734123,25,GE,1999-12-14,2019,6155000.0,0.0,0,1999
4931,428753107,20,ETI,1999-12-15,2019,0.0,0.0,1,1999
4932,428770820,25,ETI,1999-12-23,2019,204000.0,0.0,1,1999
4933,428786669,20,ETI,1999-12-09,2019,0.0,0.0,1,1999
4934,428851463,62,ETI,1999-12-22,2019,0.0,0.0,1,1999
4935,429057342,20,GE,2000-01-12,2019,0.0,0.0,0,2000
4936,429216351,62,ETI,2000-01-01,2019,0.0,0.0,1,2000
4937,429524606,71,GE,2000-02-11,2019,0.0,0.0,0,2000
4938,429526973,20,ETI,2000-03-01,2019,0.0,1.0,1,2000
4939,429754096,62,ETI,2000-03-01,2019,0.0,0.0,1,2000
4940,429838485,96,ETI,2000-03-01,2019,0.0,0.0,1,2000
4941,429853351,25,ETI,2000-03-13,2019,3466597.0,0.0,1,2000
4942,429980568,20,GE,2000-03-02,2019,727251.0,0.0,0,2000
4943,430006643,20,ETI,2000-03-10,2019,5006361.0,16.0,1,2000
4944,430036897,62,GE,2000-03-17,2019,225707.0,1.0,0,2000
4945,430151597,71,ETI,2000-03-09,2019,0.0,0.0,1,2000
4946,430174482,71,GE,2000-03-28,2019,0.0,0.0,0,2000
4947,430195271,62,ETI,2000-03-15,2019,104000.0,0.0,1,2000
4948,430219980,62,ETI,2000-04-03,2019,0.0,0.0,1,2000
4949,430291518,29,ETI,2000-03-28,2019,0.0,0.0,1,2000
4950,430434787,71,ETI,2000-04-25,2019,0.0,0.0,1,2000
4951,431291889,21,ETI,2000-03-13,2019,0.0,0.0,1,2000
4952,431401439,62,ETI,2000-05-01,2019,0.0,0.0,1,2000
4953,431418995,29,ETI,2000-04-10,2019,0.0,0.0,1,2000
4954,431599828,25,ETI,2000-05-02,2019,791052.0,0.0,1,2000
4955,431802511,62,GE,2000-05-24,2019,1676000.0,0.0,0,2000
4956,431897081,71,GE,2000-06-09,2019,0.0,0.0,0,2000
4957,431939990,62,ETI,2000-05-01,2019,0.0,0.0,1,2000
4958,432032712,20,ETI,2000-07-01,2019,506815.0,1.0,1,2000
4959,432086049,72,ETI,2000-07-01,2019,127577.0,0.0,1,2000
4960,432179257,95,ETI,2000-06-27,2019,0.0,0.0,1,2000
4961,432285179,22,ETI,2000-07-03,2019,0.0,0.0,1,2000
4962,432307932,62,ETI,2000-07-01,2019,0.0,0.0,1,2000
4963,432456762,71,ETI,2000-04-26,2019,0.0,0.0,1,2000
4964,432554996,21,ETI,2000-08-14,2019,0.0,0.0,1,2000
4965,432595858,62,ETI,2000-08-01,2019,0.0,0.0,1,2000
4966,432610426,62,GE,2000-08-16,2019,0.0,0.0,0,2000
4967,432623130,71,GE,2000-06-30,2019,97029.0,0.0,0,2000
4968,432673838,62,ETI,2000-07-10,2019,0.0,0.0,1,2000
4969,432680122,71,ETI,2000-07-23,2019,526177.0,0.0,1,2000
4970,432689479,71,GE,2000-08-01,2019,0.0,0.0,0,2000
4971,432937464,71,ETI,2000-10-02,2019,0.0,0.0,1,2000
4972,432938710,62,GE,2000-09-01,2019,152452.0,0.0,0,2000
4973,432941144,71,GE,2000-09-19,2019,0.0,0.0,0,2000
4974,433034782,26,ETI,2000-09-29,2019,518000.0,0.0,1,2000
4975,433242351,62,ETI,2000-10-15,2019,0.0,0.0,1,2000
4976,433246261,62,ETI,2000-10-13,2019,0.0,0.0,1,2000
4977,433250834,71,ETI,2000-10-01,2019,0.0,0.0,1,2000
4978,433426558,25,ETI,2000-10-28,2019,220000.0,0.0,1,2000
4979,433506433,62,GE,2000-10-16,2019,0.0,0.0,0,2000
4980,433624707,62,ETI,2000-11-17,2019,0.0,0.0,1,2000
4981,433636693,71,GE,2000-10-01,2019,0.0,0.0,0,2000
4982,433661923,71,GE,2000-11-19,2019,0.0,0.0,0,2000
4983,433683216,62,GE,2000-11-14,2019,0.0,0.0,0,2000
4984,433731809,71,ETI,2000-11-08,2019,0.0,0.0,1,2000
4985,433806916,71,ETI,2000-12-05,2019,0.0,0.0,1,2000
4986,433825791,72,GE,2000-12-08,2019,0.0,0.0,0,2000
4987,433884780,62,GE,2000-12-18,2019,0.0,0.0,0,2000
4988,433899697,62,GE,2000-12-18,2019,0.0,0.0,0,2000
4989,433907748,25,ETI,2000-12-19,2019,0.0,0.0,1,2000
4990,433909132,62,GE,2000-12-19,2019,0.0,0.0,0,2000
4991,433910247,62,GE,2000-12-04,2019,0.0,0.0,0,2000
4992,433916681,22,ETI,2000-12-18,2019,0.0,0.0,1,2000
4993,433924271,29,ETI,2000-12-14,2019,0.0,0.0,1,2000
4994,433926151,71,ETI,2000-12-20,2019,415644.0,0.0,1,2000
4995,433929577,62,GE,2001-01-01,2019,0.0,0.0,0,2001
4996,433936325,25,ETI,2000-01-01,2019,0.0,0.0,1,2000
4997,433938883,29,ETI,2000-12-22,2019,13033.0,0.0,1,2000
4998,433949484,25,ETI,2000-12-22,2019,0.0,0.0,1,2000
4999,433998473,71,GE,2000-12-18,2019,56459.0,0.0,0,2000
5000,433998903,71,GE,2000-12-21,2019,0.0,0.0,0,2000
5001,434012944,62,ETI,2000-12-15,2019,0.0,0.0,1,2000
5002,434018990,21,GE,2000-12-26,2019,0.0,0.0,0,2000
5003,434023032,71,GE,2000-12-20,2019,0.0,0.0,0,2000
5004,434027249,26,ETI,2000-12-22,2019,2458086.0,0.0,1,2000
5005,434039723,62,ETI,2000-11-21,2019,0.0,0.0,1,2000
5006,434054318,71,ETI,2001-01-02,2019,0.0,0.0,1,2001
5007,434110730,25,ETI,2000-12-18,2019,0.0,0.0,1,2000
5008,434186557,20,ETI,2000-12-06,2019,0.0,0.0,1,2000
5009,434570164,96,ETI,2001-01-01,2019,0.0,0.0,1,2001
5010,434600748,71,ETI,2001-02-01,2019,0.0,0.0,1,2001
5011,434621314,25,ETI,2001-02-01,2019,0.0,0.0,1,2001
5012,434754149,25,ETI,2001-02-20,2019,77734.0,0.0,1,2001
5013,434836276,71,GE,2001-02-10,2019,73245.0,0.0,0,2001
5014,434891297,62,ETI,2001-02-01,2019,547377.0,0.0,1,2001
5015,435139779,71,GE,2001-01-02,2019,0.0,0.0,0,2001
5016,435170618,62,ETI,2001-04-02,2019,0.0,0.0,1,2001
5017,435206297,25,ETI,2001-02-21,2019,0.0,0.0,1,2001
5018,435295050,25,ETI,2001-03-09,2019,0.0,0.0,1,2001
5019,435361209,72,ETI,2001-04-01,2019,3679.0,3.0,1,2001
5020,437181076,25,ETI,1971-01-01,2019,437601.0,0.0,1,1971
5021,437573082,32,GE,2001-04-01,2019,0.0,0.0,0,2001
5022,437603012,62,ETI,2001-04-02,2019,133408.0,0.0,1,2001
5023,437807795,71,ETI,2010-07-27,2019,0.0,0.0,1,2010
5024,437949753,71,ETI,2001-01-11,2019,0.0,0.0,1,2001
5025,437954282,62,ETI,2001-05-17,2019,0.0,0.0,1,2001
5026,438102113,20,ETI,2001-05-25,2019,0.0,0.0,1,2001
5027,438238834,95,ETI,2001-06-01,2019,0.0,0.0,1,2001
5028,438309080,21,ETI,2001-06-25,2019,46766.0,0.0,1,2001
5029,438313843,62,ETI,2001-06-11,2019,527000.0,0.0,1,2001
5030,438323776,25,ETI,2001-06-01,2019,0.0,0.0,1,2001
5031,438350480,62,GE,2001-06-18,2019,0.0,0.0,0,2001
5032,438389116,71,ETI,2001-06-27,2019,0.0,0.0,1,2001
5033,438395071,71,GE,2001-07-01,2019,0.0,0.0,0,2001
5034,438443418,62,ETI,2001-06-12,2019,0.0,0.0,1,2001
5035,438542417,71,ETI,2001-07-07,2019,0.0,0.0,1,2001
5036,438572299,20,ETI,2001-07-02,2019,0.0,0.0,1,2001
5037,438584096,71,ETI,2001-07-17,2019,0.0,0.0,1,2001
5038,438712333,72,ETI,2001-07-23,2019,0.0,0.0,1,2001
5039,438725723,71,ETI,2001-08-01,2019,292427.0,0.0,1,2001
5040,438734311,26,GE,2001-07-27,2019,0.0,0.0,0,2001
5041,438768582,20,GE,2001-07-20,2019,0.0,0.0,0,2001
5042,438834186,29,GE,2001-08-01,2019,5615000.0,101.0,0,2001
5043,439018029,62,ETI,2001-08-01,2019,172000.0,0.0,1,2001
5044,439024209,62,ETI,2001-09-01,2019,269532.0,0.0,1,2001
5045,439067612,30,GE,2001-07-25,2019,9068408.0,0.0,0,2001
5046,439381468,71,ETI,2001-09-18,2019,0.0,0.0,1,2001
5047,439436569,20,GE,2001-09-27,2019,8258742.0,7.0,0,2001
5048,439506080,62,GE,2001-10-01,2019,1309360.0,0.0,0,2001
5049,439570417,32,GE,2001-09-10,2019,235000.0,0.0,0,2001
5050,439678780,25,ETI,2001-11-01,2019,0.0,0.0,1,2001
5051,439684903,72,ETI,2001-10-16,2019,0.0,0.0,1,2001
5052,439729096,71,GE,2001-11-01,2019,0.0,0.0,0,2001
5053,439752817,62,ETI,2004-03-15,2019,284596.0,0.0,1,2004
5054,439769654,32,GE,2001-10-23,2019,0.0,48.0,0,2001
5055,439792227,95,ETI,2001-11-02,2019,0.0,0.0,1,2001
5056,439795816,62,GE,2001-10-11,2019,535000.0,0.0,0,2001
5057,439832353,62,ETI,2001-10-25,2019,0.0,0.0,1,2001
5058,439906934,71,ETI,2001-11-20,2019,0.0,0.0,1,2001
5059,440053098,32,ETI,2001-11-01,2019,7057.0,0.0,1,2001
5060,440054757,71,ETI,2001-11-01,2019,0.0,0.0,1,2001
5061,440068617,71,ETI,2001-12-04,2019,0.0,0.0,1,2001
5062,440088409,25,ETI,2001-10-10,2019,0.0,0.0,1,2001
5063,440127959,20,ETI,2001-11-14,2019,0.0,0.0,1,2001
5064,440139509,62,GE,2001-10-29,2019,0.0,0.0,0,2001
5065,440139772,21,ETI,2001-12-05,2019,38170.0,0.0,1,2001
5066,440176998,71,GE,2001-12-07,2019,0.0,0.0,0,2001
5067,440198687,21,ETI,2001-12-17,2019,0.0,0.0,1,2001
5068,440242063,29,ETI,2001-12-18,2019,7252.0,0.0,1,2001
5069,440245314,71,ETI,2001-12-17,2019,0.0,0.0,1,2001
5070,440251007,21,ETI,2000-12-17,2019,0.0,0.0,1,2000
5071,440251312,26,ETI,2001-12-17,2019,49000.0,0.0,1,2001
5072,440278539,72,ETI,2001-12-03,2019,396950.0,0.0,1,2001
5073,440280543,71,GE,2001-12-17,2019,0.0,0.0,0,2001
5074,440303568,71,GE,2001-12-19,2019,0.0,0.0,0,2001
5075,440305282,26,GE,2001-12-01,2019,12512000.0,49.0,0,2001
5076,440317717,71,ETI,2001-12-27,2019,0.0,0.0,1,2001
5077,440324085,26,ETI,2002-01-02,2019,459504.0,0.0,1,2002
5078,440325447,20,GE,2001-12-18,2019,0.0,0.0,0,2001
5079,440348480,72,ETI,2001-12-26,2019,12334185.0,0.0,1,2001
5080,440449965,71,ETI,2001-12-20,2019,0.0,0.0,1,2001
5081,440513059,72,GE,2002-01-01,2019,9876000.0,25.0,0,2002
5082,440514230,71,ETI,2001-12-01,2019,0.0,0.0,1,2001
5083,440532430,71,ETI,2002-01-02,2019,0.0,0.0,1,2002
5084,440600559,71,ETI,2001-12-27,2019,0.0,0.0,1,2001
5085,440630994,71,ETI,2002-01-02,2019,0.0,0.0,1,2002
5086,440743763,62,ETI,2002-02-01,2019,0.0,0.0,1,2002
5087,440809374,20,GE,2002-01-02,2019,0.0,0.0,0,2002
5088,440856508,62,ETI,2002-02-01,2019,113209.0,0.0,1,2002
5089,440958270,26,ETI,2002-02-14,2019,313000.0,0.0,1,2002
5090,441015880,62,ETI,2002-02-11,2019,414833.0,0.0,1,2002
5091,441054038,71,ETI,2002-01-01,2019,0.0,0.0,1,2002
