siren,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,2016_CIR
317552834,,0.0,0.0,0.0,,0.0,,
317578029,0.0,,,,,,,0.0
317802692,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
317805323,657333.0,666907.0,769830.0,600918.0,,623234.0,845134.0,598552.0
317837581,0.0,,,,,,,0.0
317866374,,,,,,,,61718.0
317883999,0.0,0.0,0.0,,30063.0,0.0,0.0,0.0
317924462,,,0.0,,,,,
317929537,96204.0,0.0,0.0,,,,,0.0
317994200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
318111952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318164423,0.0,0.0,0.0,0.0,0.0,,,0.0
318164837,5041718.0,3640360.0,,,,4116723.0,,4926036.0
318198777,141273.0,183158.0,,,,190548.0,,151311.0
318210614,0.0,,,0.0,0.0,0.0,0.0,0.0
318223658,0.0,,,,,,,2044.0
318309267,0.0,0.0,1376000.0,,,,,0.0
318309499,,0.0,0.0,,,,,
318335734,6003.0,0.0,,534863.0,,814000.0,,0.0
318488582,0.0,0.0,,0.0,0.0,0.0,0.0,24338.0
318488756,,,,,,,,0.0
318649217,0.0,0.0,,,,0.0,,0.0
318671344,,0.0,0.0,,,,,
318720653,500000.0,0.0,,,,,,
318732880,,0.0,,,,,,2865000.0
319137576,8466464.0,10884384.0,,,,,,8585647.0
319159877,30440000.0,31291000.0,,,,,,9092000.0
319200721,89000.0,107000.0,34000.0,73000.0,93000.0,64000.0,,68000.0
319242210,0.0,0.0,,0.0,,0.0,,0.0
319265807,87167.0,87281.0,,,,,,0.0
319308706,0.0,88643.0,0.0,0.0,0.0,0.0,0.0,70000.0
319368486,0.0,0.0,,,,,,0.0
319380556,13963.0,,4381.0,2967.0,1207.0,,,11118.0
319416657,,,,,4566820.0,3021628.0,,7362192.0
319416756,23239209.0,22945072.0,,,,21728341.0,,24462198.0
319427399,250969.0,,312493.0,,,,,
319427696,19000.0,17000.0,0.0,0.0,0.0,,,
319529384,211978.0,142543.0,96996.0,96996.0,0.0,0.0,,211978.0
319537791,84407.0,0.0,,0.0,0.0,0.0,,147861.0
319557237,551283.0,592000.0,,445000.0,1867000.0,115000.0,,3232000.0
319567475,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
319618393,0.0,0.0,0.0,,,,,0.0
319632790,97000000.0,74600000.0,,59000000.0,,66300000.0,,110700000.0
319640983,416107.0,,,,,,650064.0,315003.0
319665196,0.0,0.0,70181.0,,,0.0,,
319689394,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
319699815,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
319806048,0.0,0.0,0.0,0.0,0.0,7418664.0,0.0,0.0
319813820,,,,0.0,0.0,,,
319816401,5583.0,24905.0,,,,,,29816.0
319851408,,0.0,,,,,,800000.0
319935748,,,,,,0.0,,0.0
319948576,0.0,,0.0,0.0,0.0,0.0,,
320129851,0.0,0.0,0.0,,,0.0,,0.0
320130263,79115.0,96939.0,87897.0,,0.0,0.0,,
320353576,1056000.0,,,,,,101000.0,
320376635,131450.0,0.0,0.0,0.0,0.0,0.0,,0.0
320442122,136766.0,0.0,,,0.0,,,0.0
320443393,,,,,,,,240218.0
320460173,414000.0,729000.0,,,,,,222000.0
320461726,0.0,,0.0,0.0,0.0,0.0,,188812.0
320488505,0.0,0.0,,,0.0,,2975.0,0.0
320488737,,,,,,0.0,,0.0
320495310,0.0,0.0,0.0,,,,,0.0
320527443,,,,,0.0,0.0,0.0,0.0
320609175,0.0,,,,,0.0,,0.0
320651631,0.0,0.0,0.0,,,,,0.0
320663594,0.0,0.0,0.0,,,,,0.0
320708019,0.0,,5188.0,,0.0,,,16293.0
321008377,,,0.0,0.0,0.0,0.0,0.0,
321130767,55022.0,43108.0,0.0,0.0,0.0,,,46636.0
321212904,48238.0,121261.0,,,9161.0,0.0,,598712.0
321276214,,,0.0,,0.0,0.0,,63739.0
321276529,0.0,0.0,0.0,0.0,0.0,,,0.0
321391237,487377.0,483774.0,,529596.0,,,,441478.0
321483380,4933.0,,,,,,,0.0
321523086,171444.0,,111794.0,,,72702.0,,171975.0
321579633,0.0,0.0,0.0,0.0,0.0,,,
321715062,0.0,,0.0,,,,,0.0
