,Unnamed: 0,siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,Id_ETI,dateCreationUniteLegale,division
1324,1324,440242063,0.0,0.0,0.0,0.0,0.0,43811.0,38082.0,25530.0,7252.0,0.0,1,2001,29
1325,1325,440245314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2001,71
1326,1326,440251007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2000,21
1327,1327,440251312,0.0,0.0,0.0,0.0,0.0,153915.0,153972.0,269866.0,49000.0,86000.0,1,2001,26
1328,1328,440278539,0.0,0.0,1.0,0.0,1.0,444887.0,389611.0,339615.0,396950.0,438112.0,1,2001,72
1329,1329,440280543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2001,71
1330,1330,440303568,0.0,0.0,0.0,0.0,0.0,135070.0,65000.0,80833.0,0.0,0.0,0,2001,71
1331,1331,440305282,74.0,45.0,52.0,49.0,26.0,9683000.0,14485000.0,14681000.0,12512000.0,10000000.0,0,2001,26
1332,1332,440317717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2001,71
1333,1333,440324085,0.0,0.0,0.0,0.0,0.0,451782.0,470768.0,480445.0,459504.0,469111.0,1,2002,26
1334,1334,440325447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2001,20
1335,1335,440348480,0.0,0.0,0.0,0.0,0.0,9415979.0,10297680.0,10411644.0,12334185.0,0.0,1,2001,72
1336,1336,440449965,0.0,0.0,0.0,0.0,0.0,2711.0,4384.0,0.0,0.0,0.0,1,2001,71
1337,1337,440513059,21.0,33.0,23.0,25.0,59.0,11014000.0,5531000.0,6648000.0,9876000.0,0.0,0,2002,72
1338,1338,440514230,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,20000.0,0.0,0.0,1,2001,71
1339,1339,440532430,0.0,0.0,0.0,0.0,0.0,0.0,3972.0,0.0,0.0,0.0,1,2002,71
1340,1340,440600559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2001,71
1341,1341,440630994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1342,1342,440743763,0.0,0.0,0.0,0.0,0.0,65476.0,0.0,0.0,0.0,0.0,1,2002,62
1343,1343,440809374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,20
1344,1344,440856508,0.0,0.0,0.0,0.0,0.0,96234.0,148785.0,113236.0,113209.0,0.0,1,2002,62
1345,1345,440958270,0.0,0.0,0.0,0.0,0.0,286000.0,286000.0,288000.0,313000.0,285000.0,1,2002,26
1346,1346,441015880,0.0,0.0,0.0,0.0,0.0,0.0,264546.0,199245.0,414833.0,200832.0,1,2002,62
1347,1347,441054038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1348,1348,441133808,8.0,23.0,48.0,34.0,28.0,20.2,25107.0,28285000.0,89500000.0,30710000.0,0,2002,30
1349,1349,441151917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,22
1350,1350,441232352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,96
1351,1351,441291432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1352,1352,441332178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,25
1353,1353,441338878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,71
1354,1354,441355914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1355,1355,441384039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,62
1356,1356,441403193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504288.0,0,2002,71
1357,1357,441417110,3.0,1.0,3.0,3.0,1.0,2521000.0,3417.0,1961712.0,1753264.0,949442.0,0,2002,21
1358,1358,441480167,0.0,0.0,0.0,0.0,0.0,6167000.0,6230000.0,5356000.0,23956000.0,4311283.0,0,2002,71
1359,1359,441498722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,22
1360,1360,441612512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847430.0,0.0,0.0,0,2002,71
1361,1361,441675451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,71
1362,1362,441743002,0.0,0.0,0.0,0.0,0.0,177000.0,125000.0,84000.0,104000.0,102000.0,1,2002,22
1363,1363,441760238,0.0,0.0,1.0,0.0,0.0,0.0,910569.0,0.0,0.0,0.0,1,2002,20
1364,1364,441767019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,32
1365,1365,441772340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245896.0,217904.0,245000.0,1,2002,26
1366,1366,441815198,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36382.0,0.0,1,2002,22
1367,1367,441835147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,22
1368,1368,441929304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29939.0,0.0,0.0,0,2002,71
1369,1369,441994803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,62
1370,1370,442013603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1371,1371,442206298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1372,1372,442455168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,22
1373,1373,442547402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,20
1374,1374,442587523,0.0,1.0,0.0,0.0,0.0,0.0,4402.0,0.0,0.0,0.0,1,2002,71
1375,1375,442626214,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,22333.0,26456.0,26456.0,1,2002,72
1376,1376,442688206,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2002,20
1377,1377,442694436,27.0,23.0,11.0,28.0,16.0,0.0,14943000.0,3154000.0,3602000.0,3550000.0,1,2002,29
1378,1378,442730156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.0,0,2002,71
1379,1379,442993283,1.0,0.0,0.0,0.0,0.0,418000.0,0.0,0.0,0.0,0.0,1,2002,20
1380,1380,442993358,0.0,0.0,0.0,0.0,0.0,1644488.0,1959031.0,2393718.0,2220021.0,2009466.0,0,2002,72
1381,1381,443018023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,1,2002,71
1382,1382,443029392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1383,1383,443061841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,62
1384,1384,443189287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,71
1385,1385,443266010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1386,1386,443422605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1387,1387,443424965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1388,1388,443487947,0.0,0.0,0.0,0.0,0.0,0.0,243700.0,204603.0,0.0,0.0,1,2002,62
1389,1389,443533237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1390,1390,443582143,0.0,0.0,0.0,0.0,0.0,36984.0,41868.0,49888.0,0.0,0.0,1,2002,71
1391,1391,443716832,0.0,0.0,0.0,0.0,0.0,17298000.0,18390000.0,17089000.0,16940000.0,18349000.0,1,2002,72
1392,1392,443748157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11813.0,0,2002,21
1393,1393,443782784,0.0,0.0,0.0,0.0,0.0,1800000.0,2100000.0,1800000.0,289000.0,288716.0,1,2002,25
1394,1394,443867064,0.0,0.0,0.0,0.0,0.0,0.0,620000.0,0.0,312000.0,0.0,0,2002,96
1395,1395,443982038,10.0,3.0,3.0,8.0,0.0,4734558.0,6118964.0,3588288.0,3844011.0,3478280.0,1,2002,29
1396,1396,444159164,0.0,0.0,0.0,0.0,0.0,4013789.0,4817519.0,3450067.0,5741821.0,6499506.0,1,2002,71
1397,1397,444175111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,71
1398,1398,444203012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,20
1399,1399,444214209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1400,1400,444422216,0.0,0.0,0.0,0.0,0.0,30000.0,42000.0,49000.0,0.0,0.0,1,2002,20
1401,1401,444436042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1402,1402,444495774,0.0,0.0,0.0,0.0,0.0,16217.0,15292000.0,603.0,14799000.0,12259000.0,0,2002,62
1403,1403,444523526,0.0,0.0,0.0,1.0,0.0,688018.0,574704.0,786837.0,831286.0,2792086.0,1,2002,71
1404,1404,444555445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,1,2002,25
1405,1405,444572044,0.0,0.0,0.0,0.0,0.0,30648.0,0.0,0.0,0.0,0.0,1,2002,71
1406,1406,444572382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002,71
1407,1407,444577530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,0.0,0.0,1,2002,25
1408,1408,444633283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059824.0,0.0,0.0,0,2002,62
1409,1409,444633309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88878.0,67860.0,84342.0,1,2002,29
1410,1410,444649537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2002,71
1411,1411,444652572,0.0,0.0,0.0,0.0,0.0,212908.92,0.0,0.0,0.0,0.0,1,2003,25
1412,1412,444692800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49227.0,93288.0,1,2002,62
1413,1413,444713515,0.0,0.0,0.0,0.0,0.0,5750.0,226820.0,202048.0,0.0,0.0,1,2002,71
1414,1414,444719272,3.0,6.0,2.0,1.0,0.0,1146504.0,790000.0,249999.0,561000.0,733000.0,1,2003,26
1415,1415,444720460,0.0,0.0,0.0,0.0,0.0,0.0,177405.0,0.0,0.0,301360.0,1,2002,62
1416,1416,445088057,0.0,0.0,0.0,0.0,0.0,174135.699,104069.0,222449.0,0.0,0.0,0,2003,62
1417,1417,445128390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,71
1418,1418,445172034,0.0,0.0,0.0,0.0,0.0,0.0,57209.0,0.0,0.0,0.0,1,2003,25
1419,1419,445203128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,71
1420,1420,445256845,0.0,0.0,0.0,0.0,0.0,16075.0,21378.0,18985.0,0.0,0.0,1,2003,22
1421,1421,445721830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1957,25
1422,1422,447638321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0,2003,71
1423,1423,447697988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,26
1424,1424,447714395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1425,1425,447761636,0.0,1.0,0.0,0.0,0.0,4932.0,0.0,0.0,0.0,0.0,0,2003,20
1426,1426,447898388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,62
1427,1427,447993445,0.0,0.0,1.0,0.0,0.0,526205.0,527815.0,572626.0,622473.0,647758.0,1,2003,62
1428,1428,448039529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,20
1429,1429,448251348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,25
1430,1430,448252254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185189.0,173264.0,0.0,0,2003,22
1431,1431,448285825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1432,1432,448387985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.57,0,2003,71
1433,1433,448459735,0.0,0.0,0.0,0.0,0.0,406144.0,302144.0,0.0,487497.0,172703.0,1,2003,62
1434,1434,448567867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,62
1435,1435,448777920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,1,2003,21
1436,1436,448784900,0.0,0.0,0.0,0.0,0.0,38142.0,55000.0,59000.0,30000.0,53000.0,1,2003,71
1437,1437,448852756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,62
1438,1438,448897405,0.0,0.0,0.0,0.0,0.0,0.0,358000.0,456000.0,0.0,0.0,0,2003,26
1439,1439,448929349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60710.0,1,2003,22
1440,1440,448945212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,62
1441,1441,449065267,7.0,1.0,1.0,0.0,1.0,25000.0,0.0,0.0,0.0,0.0,1,2003,20
1442,1442,449092287,0.0,0.0,0.0,0.0,0.0,41975.0,0.0,0.0,6409.0,0.0,1,2003,71
1443,1443,449156215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1444,1444,449207414,0.0,3.0,1.0,2.0,5.0,1500000.0,800000.0,960000.0,511000.0,1374000.0,1,2003,20
1445,1445,449215516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,1,2003,62
1446,1446,449334507,0.0,0.0,0.0,0.0,0.0,0.0,25558.0,40031.0,212837.0,212837.0,0,2003,71
1447,1447,449336692,0.0,2.0,3.0,0.0,0.0,66825.0,45025.0,0.0,294356.0,0.0,0,2003,22
1448,1448,449388669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,71
1449,1449,449400076,0.0,0.0,0.0,0.0,0.0,469360.0,0.0,0.0,0.0,0.0,1,2003,29
1450,1450,449413137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,25
1451,1451,449462076,0.0,0.0,0.0,0.0,0.0,36049.0,69000.0,92000.0,85000.0,13000.0,1,2003,71
1452,1452,449501196,0.0,0.0,0.0,0.0,0.0,0.0,87000.0,41000.0,0.0,0.0,1,2003,20
1453,1453,449708585,0.0,0.0,0.0,0.0,1.0,0.0,77632.0,0.0,0.0,219984.0,1,2003,71
1454,1454,449772953,0.0,0.0,0.0,0.0,0.0,37800.0,0.0,58000.0,58000.0,0.0,1,2003,71
1455,1455,449811769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93141.0,1,2003,30
1456,1456,449848803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,20
1457,1457,449906460,0.0,0.0,0.0,0.0,0.0,138116.0,0.0,0.0,0.0,0.0,1,2003,22
1458,1458,450024179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0,2003,71
1459,1459,450116181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1460,1460,450222120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1461,1461,450229794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71768.0,47974.0,0.0,1,2003,71
1462,1462,450229992,0.0,0.0,0.0,0.0,0.0,74826.0,87755.0,0.0,0.0,0.0,1,2003,22
1463,1463,450238340,0.0,0.0,0.0,0.0,0.0,250713.0,189000.0,117336.0,0.0,0.0,1,2003,29
1464,1464,450249677,7.0,4.0,4.0,5.0,3.0,1649099.0,2547794.0,2492379.0,2545717.0,751367.0,1,2003,62
1465,1465,450308564,15.0,5.0,12.0,6.0,4.0,1404000.0,1665000.0,1818000.0,2001000.0,2120000.0,1,2003,26
1466,1466,450452115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1467,1467,450461405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230578.0,0.0,159445.0,1,2003,62
1468,1468,450538830,0.0,0.0,0.0,0.0,0.0,276130.0,609538.0,0.0,0.0,0.0,0,2003,62
1469,1469,450673728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,71
1470,1470,450709753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702.0,0.0,1,2003,62
1471,1471,450757562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,29
1472,1472,450758040,0.0,0.0,0.0,0.0,0.0,0.0,602054.0,311543.0,206675.0,121187.0,1,2003,62
1473,1473,450831557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,32
1474,1474,450872395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,71
1475,1475,450982343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,20
1476,1476,450991153,0.0,0.0,0.0,0.0,0.0,75265.0,76577.0,72787.0,0.0,325435.0,1,2003,25
1477,1477,451042592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2004,71
1478,1478,451121453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53245.0,70623.0,0,2003,71
1479,1479,451231260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,29
1480,1480,451295190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,25
1481,1481,451347066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,71
1482,1482,451347785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003,20
1483,1483,451375638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2003,21
1484,1484,451399729,0.0,0.0,0.0,0.0,0.0,533.0,0.0,28244.0,18412338.0,4171581.0,1,2003,29
1485,1485,451406219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.0,0.0,1,2003,71
1486,1486,451498893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1487,1487,451499008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1488,1488,451517056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19040.0,0.0,0.0,1,2003,25
1489,1489,451931745,0.0,0.0,0.0,0.0,0.0,0.0,78083.0,89060.0,116280.0,116800.0,1,2004,62
1490,1490,452049273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44077.0,0.0,0.0,1,2004,62
1491,1491,452324726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,32
1492,1492,452360282,0.0,0.0,0.0,0.0,0.0,0.0,12912.0,71657.0,130313.0,7672.0,1,2004,25
1493,1493,452604440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1494,1494,452625593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,62
1495,1495,452698665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1496,1496,452972649,0.0,2.0,0.0,2.0,0.0,2421293.0,3460000.0,1143000.0,916000.0,953466.0,1,2004,26
1497,1497,452977077,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,13182.0,0.0,1,2004,62
1498,1498,453067415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36738.0,36738.0,0.0,1,2004,71
1499,1499,453231565,0.0,0.0,0.0,0.0,0.0,24000.0,21000.0,59000.0,0.0,0.0,1,2004,20
1500,1500,453453045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2004,71
1501,1501,453524613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26644.0,0.0,1,2004,25
1502,1502,453785883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,20
1503,1503,453808412,0.0,0.0,0.0,0.0,0.0,829478.0,727241.0,915896.0,1025046.0,197694.1,1,2004,25
1504,1504,453847287,0.0,0.0,0.0,0.0,0.0,2620.38,0.0,0.0,0.0,668193.0,1,2004,25
1505,1505,455200048,0.0,0.0,0.0,0.0,0.0,80239.0,0.0,0.0,0.0,0.0,1,1955,71
1506,1506,455202135,0.0,0.0,0.0,0.0,0.0,131006.0,159074.0,133033.0,0.0,0.0,1,1955,62
1507,1507,457206563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1957,71
1508,1508,470200700,0.0,0.0,0.0,0.0,0.0,66450.0,20184.0,0.0,10600.0,19729.0,0,1970,71
1509,1509,471203802,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,67000.0,1,1971,71
1510,1510,473201929,0.0,0.0,0.0,0.0,0.0,190521.0,551438.0,0.0,0.0,440791.0,1,1973,20
1511,1511,473500122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1973,71
1512,1512,477565907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,29
1513,1513,477699201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,62
1514,1514,477913487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245991.0,178552.0,178552.0,1,2004,71
1515,1515,477966030,0.0,0.0,0.0,0.0,0.0,23973.0,0.0,0.0,0.0,0.0,1,2004,25
1516,1516,478007511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,62
1517,1517,478041072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2004,25
1518,1518,478064751,0.0,0.0,0.0,0.0,0.0,0.0,127715.0,0.0,101354.0,0.0,1,2004,22
1519,1519,478221021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,34000.0,0.0,0,2004,62
1520,1520,478274277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481010.0,1101897.0,1071543.0,1,2004,22
1521,1521,478308323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1522,1522,478342579,0.0,0.0,1.0,0.0,0.0,27847.0,0.0,0.0,0.0,0.0,1,2004,71
1523,1523,478358682,0.0,0.0,0.0,0.0,0.0,0.0,1239813.0,1973915.0,2722685.0,0.0,1,2004,62
1524,1524,478364912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1525,1525,478368871,0.0,0.0,0.0,0.0,0.0,0.0,59650.0,64911.0,0.0,0.0,1,2004,62
1526,1526,478404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187995.0,0.0,0.0,1,2004,21
1527,1527,478417710,32.0,22.0,11.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2004,20
1528,1528,478482383,0.0,0.0,0.0,0.0,0.0,374487.0,472086.0,0.0,0.0,69049.0,1,2004,26
1529,1529,478602840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35027.0,0.0,0.0,1,2004,71
1530,1530,478989668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,20
1531,1531,479076002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1532,1532,479130486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,62
1533,1533,479162695,204.0,81.0,40.0,25.0,18.0,12158000.0,9296000.0,8565000.0,6679000.0,5303000.0,0,2004,29
1534,1534,479235814,0.0,0.0,0.0,0.0,0.0,350000.0,971339.0,679937.0,820432.0,1920358.0,1,2004,71
1535,1535,479302994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54424.0,0.0,1234288.0,1,2004,71
1536,1536,479345464,3.0,3.0,1.0,5.0,4.0,118000.0,0.0,0.0,3881.0,0.0,1,2004,71
1537,1537,479372377,0.0,0.0,0.0,0.0,0.0,521521.0,614.0,0.0,315893.0,180000.0,1,2004,20
1538,1538,479406464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1539,1539,479428336,0.0,0.0,0.0,0.0,1.0,14948.0,0.0,30158.0,0.0,0.0,1,2004,26
1540,1540,479438574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431339.0,0,2004,29
1541,1541,479471039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1542,1542,479505315,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,22
1543,1543,479510364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,29
1544,1544,479680043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,20
1545,1545,479766800,0.0,0.0,0.0,0.0,0.0,317000.0,246000.0,613000.0,848000.0,1918000.0,0,2004,62
1546,1546,479766842,0.0,0.0,0.0,0.0,0.0,4230000.0,3957000.0,5658.0,7890000.0,10979000.0,0,2004,62
1547,1547,479782898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2004,72
1548,1548,479811119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1549,1549,479824724,0.0,0.0,0.0,0.0,0.0,2018404.0,1528759.0,1780438.0,990404.0,658198.0,0,2004,20
1550,1550,479895732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1551,1551,479897563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1552,1552,479897639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1553,1553,479898751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,71
1554,1554,479900607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,25
1555,1555,479903197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21395.743,1,2004,25
1556,1556,479973521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86864.0,1,2004,71
1557,1557,480016781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,32
1558,1558,480038124,6.0,9.0,4.0,1.0,3.0,1223238.0,1292748.0,0.0,1055639.0,792417.0,1,2004,26
