siren,2016_CIR,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,activitePrincipaleUniteLegale,categorieEntreprise,Division,somme_CIR
513837138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
513852657.0,195549.0,0.0,180000.0,93000.0,0.0,114000.0,86.0,0.0,62.02A,ETI,62,582635.0
513934646.0,0.0,0.0,0.0,0.0,0.0,15000.0,,,62.02A,ETI,62,
513941583.0,,,,0.0,,,,,96.09Z,GE,96,
514118884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.09Z,ETI,96,
514144740.0,,0.0,0.0,0.0,,0.0,0.0,,62.02A,GE,62,
514152917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
514157080.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99Z,ETI,32,
514224443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.01Z,ETI,62,
514237759.0,,,89668.0,,,,,,72.19Z,ETI,72,
514243773.0,33171.0,21845.0,10849.0,25200.0,0.0,0.0,0.0,0.0,20.59Z,ETI,20,91065.0
514291475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,GE,71,
514293349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
514406941.0,,0.0,0.0,0.0,,,0.0,,96.09Z,ETI,96,
514611003.0,,,641728.0,772814.0,674401.0,767179.0,629883.0,0.0,72.19Z,GE,72,
514789353.0,,,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
514904028.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,GE,62,
514971654.0,,,,172158.0,257648.0,429806.0,0.0,0.0,22.29B,GE,22,
515231355.0,0.0,0.0,25752.0,0.0,0.0,6000.0,0.0,0.0,71.12B,GE,71,31752.0
515260792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.09Z,GE,96,
515285047.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,,62.02A,ETI,62,
515289866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
515314904.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.12B,ETI,71,
515332153.0,0.0,0.0,0.0,0.0,1576.0,1576.0,,,96.03Z,GE,96,
515340693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,ETI,25,0.0
515404960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
515450088.0,1554000.0,2423000.0,1489000.0,1582000.0,2449000.0,2812000.0,3309000.0,1488000.0,30.30Z,GE,30,17106000.0
515520526.0,0.0,0.0,209942.0,937028.0,0.0,0.0,0.0,,32.12Z,ETI,32,
515580132.0,415528.0,943976.0,0.0,177922.0,0.0,175000.0,308000.0,,20.30Z,ETI,20,
515580421.0,384000.0,510000.0,670000.0,764000.0,1444000.0,1016000.0,879000.0,0.0,29.32Z,ETI,29,5667000.0
515720647.0,,,,0.0,0.0,0.0,0.0,,32.40Z,ETI,32,
515780401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.11Z,ETI,25,
517416962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
517457727.0,0.0,0.0,0.0,0.0,0.0,0.0,12150.0,0.0,71.11Z,GE,71,12150.0
517528105.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25.92Z,ETI,25,
517666061.0,,,,,,0.0,423.0,2861.0,71.12B,ETI,71,
517678165.0,0.0,0.0,0.0,,,0.0,0.0,,62.02A,ETI,62,
517698288.0,504000.0,274000.0,58000.0,171000.0,155000.0,150000.0,120000.0,,20.16Z,ETI,20,
517702833.0,0.0,0.0,386000.0,313000.0,340000.0,33000.0,74652.0,0.0,20.59Z,GE,20,1146652.0
517703369.0,977000.0,,1358000.0,1377000.0,1752000.0,1643000.0,1152000.0,958000.0,62.02A,GE,62,
517744637.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.12B,ETI,71,
517815932.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.12B,ETI,71,
517886388.0,,,,,,0.0,,0.0,71.12B,ETI,71,
517995916.0,,,,,,0.0,0.0,0.0,96.01A,ETI,96,
518007539.0,0.0,,0.0,0.0,853807.0,0.0,0.0,0.0,71.12B,GE,71,
518048152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
518107016.0,0.0,12010.0,7045.0,,,,,,71.12B,ETI,71,
518182639.0,54118.0,0.0,0.0,67649.0,40348.0,41209.0,46685.0,47467.0,26.11Z,ETI,26,297476.0
518254958.0,,,,,0.0,0.0,0.0,0.0,96.09Z,GE,96,
518256870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,GE,96,0.0
518271655.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
518310446.0,,,,,,0.0,0.0,,71.12B,GE,71,
518316823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30Z,ETI,26,0.0
518323712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
518345210.0,0.0,,,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,
518362991.0,51000.0,,90000.0,23536.0,20000.0,11000.0,13000.0,0.0,20.42Z,GE,20,
518374616.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.30Z,GE,26,
518384854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.50B,GE,32,
518425905.0,0.0,0.0,0.0,0.0,0.0,134183.0,,,62.02A,ETI,62,
518495353.0,514419.0,510043.0,48043.0,0.0,500000.0,0.0,0.0,0.0,62.01Z,ETI,62,1572505.0
518498357.0,5905.0,,98008.0,0.0,66020.0,110221.0,133617.0,0.0,62.02A,GE,62,
518538087.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03Z,GE,96,
518538384.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03Z,GE,96,
518552435.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
518580709.0,0.0,0.0,0.0,0.0,0.0,0.0,,222000.0,62.03Z,GE,62,
518584024.0,0.0,0.0,,,0.0,0.0,0.0,0.0,72.19Z,ETI,72,
518675970.0,,,0.0,,0.0,,,,62.01Z,ETI,62,
518685516.0,,43350.0,,,53475.0,,,,71.12B,ETI,71,
518701297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11Z,ETI,30,0.0
518706965.0,412300.0,113020.0,,0.0,0.0,0.0,0.0,0.0,26.11Z,ETI,26,
518711254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.11Z,ETI,30,
518713524.0,,,0.0,0.0,,0.0,,,22.29A,ETI,22,
518720925.0,0.0,0.0,9300892.0,0.0,,0.0,0.0,0.0,71.20B,GE,71,
518758099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
518759006.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16Z,ETI,20,
518802749.0,0.0,0.0,0.0,0.0,61158.0,0.0,0.0,,26.51B,ETI,26,
518817812.0,0.0,0.0,0.0,0.0,0.0,0.0,1111538.0,1996000.0,71.12B,ETI,71,3107538.0
518859566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
518864012.0,1549422.0,579703.0,577600.0,617552.0,855543.0,919142.0,1047111.0,465766.0,62.02A,ETI,62,6611839.0
518875414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12Z,ETI,25,0.0
518892211.0,0.0,0.0,,,,,0.0,,62.01Z,ETI,62,
518898978.0,0.0,0.0,0.0,0.0,0.0,0.0,1030190.0,1883189.0,72.19Z,ETI,72,2913379.0
518900857.0,,,,,,0.0,0.0,,71.12B,GE,71,
518902804.0,,,0.0,0.0,0.0,0.0,,,95.12Z,GE,95,
518927629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
518928973.0,0.0,0.0,587466.0,722738.0,696544.0,3723257.0,,1951309.0,62.02A,GE,62,
518958244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
518987581.0,0.0,323000.0,109.0,0.0,72000.0,94000.0,,,25.73B,ETI,25,
519011878.0,,0.0,0.0,0.0,,148305.0,,,22.21Z,ETI,22,
519018816.0,0.0,0.0,0.0,837839.0,1492077.0,3527979.0,2694609.0,,62.03Z,ETI,62,
519020077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
519026397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
519032247.0,0.0,0.0,0.0,32940000.0,32330000.0,32573.0,32921.0,31870000.0,30.30Z,GE,30,97205494.0
519049258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02A,ETI,96,0.0
519093041.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,62.02A,GE,62,
519113310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,ETI,62,0.0
519116230.0,0.0,0.0,0.0,17.0,25000.0,24.0,40000.0,34.0,32.50A,ETI,32,65075.0
519122287.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.11Z,GE,20,
519126635.0,0.0,,,,,0.0,0.0,,96.03Z,ETI,96,
519139273.0,2015808.0,1379000.0,179248.0,65933.0,1624404.0,245000.0,66000.0,0.0,71.12B,GE,71,5575393.0
519166888.0,0.0,0.0,315489.0,479731.0,619422.0,290260.0,294940.0,121447.0,72.19Z,ETI,72,2121289.0
519172472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,95.11Z,GE,95,
519177059.0,0.0,0.0,0.0,0.0,0.0,,,0.0,62.02A,ETI,62,
519222269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.04Z,ETI,96,
519271209.0,0.0,0.0,,,,,0.0,0.0,71.12B,ETI,71,
519271845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
519319651.0,2030000.0,2251000.0,2667982.0,3273000.0,2705000.0,3542000.0,3269000.0,3105000.0,62.01Z,GE,62,22842982.0
519384671.0,,,,,,0.0,0.0,0.0,71.12B,ETI,71,
519409742.0,0.0,,0.0,,,,,,71.12B,GE,71,
519418859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
519482764.0,14912.0,16857.0,18262.0,36524.0,0.0,0.0,0.0,0.0,25.62B,ETI,25,86555.0
519502462.0,0.0,284383.0,296400.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,580783.0
519512453.0,0.0,0.0,343351.0,0.0,0.0,0.0,0.0,0.0,29.32Z,ETI,29,343351.0
519512495.0,,3261310.0,3229949.0,2881593.0,4801824.0,2453892.0,2653504.0,0.0,71.12B,ETI,71,
519513162.0,27831.0,,,,,,,,96.09Z,ETI,96,
519570196.0,,,,,,0.0,0.0,,62.01Z,ETI,62,
519579825.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,71.12B,ETI,71,
519690309.0,126996.0,126996.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72Z,ETI,25,253992.0
519721815.0,,,,,0.0,0.0,0.0,,71.12B,GE,71,
519761662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368568.0,62.01Z,ETI,62,368568.0
519845119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04Z,ETI,96,0.0
519874598.0,1350000.0,1028138.0,133672.0,168368.0,0.0,0.0,37764.0,42124.0,62.01Z,GE,62,2760066.0
519919690.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,ETI,62,
519954986.0,4050000.0,1879000.0,4680000.0,0.0,5984000.0,2342235.0,2475080.0,2736826.0,20.59Z,ETI,20,24147141.0
519955983.0,0.0,0.0,,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
519986996.0,,0.0,,0.0,,,,,96.09Z,ETI,96,
520040593.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
520073628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520205592.0,,0.0,0.0,,,0.0,,,62.02A,ETI,62,
520211913.0,,342709.0,,,696560.0,996974.0,1057970.0,,25.62B,ETI,25,
520240201.0,0.0,,,,,,,,96.03Z,ETI,96,
520335860.0,77800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.11Z,ETI,95,77800.0
520363490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520454042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,GE,71,
520469990.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62.01Z,ETI,62,
520483462.0,,0.0,,,,0.0,0.0,0.0,62.02A,ETI,62,
520530361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520636382.0,,0.0,0.0,0.0,0.0,0.0,,,96.09Z,ETI,96,
520668443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12A,ETI,71,0.0
520843780.0,54208.0,72089.0,34428.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,160725.0
520849126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72.19Z,ETI,72,
520859034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520859307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520862715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520863358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520863614.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
520865817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
520917253.0,35000.0,35000.0,0.0,0.0,,,,,71.12B,ETI,71,
520931619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.02A,GE,62,
520944182.0,,,,,0.0,0.0,52759.0,,26.51B,GE,26,
520956087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03Z,GE,96,0.0
521164723.0,0.0,,,,,,,,71.12B,ETI,71,
521171116.0,0.0,,,0.0,0.0,0.0,,,30.12Z,ETI,30,
521174664.0,,0.0,0.0,0.0,0.0,0.0,,,96.03Z,ETI,96,
521194266.0,0.0,,,,,,,,62.01Z,ETI,62,
521277319.0,,0.0,0.0,0.0,1715257.0,0.0,,,72.19Z,GE,72,
521320408.0,,,0.0,0.0,0.0,0.0,1077846.0,0.0,62.02B,GE,62,
521370536.0,,0.0,0.0,18617.0,0.0,0.0,0.0,,62.02A,ETI,62,
521422303.0,,,,,72450.0,,,0.0,62.01Z,ETI,62,
521464362.0,,0.0,0.0,0.0,0.0,,,,96.04Z,ETI,96,
521464446.0,0.0,0.0,0.0,0.0,0.0,,,,96.04Z,ETI,96,
521466086.0,,,0.0,,,,,,25.12Z,ETI,25,
521480756.0,,0.0,,,0.0,0.0,0.0,0.0,71.12B,GE,71,
521507384.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.04Z,ETI,96,
521564120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
521586099.0,,0.0,,,0.0,0.0,0.0,0.0,96.03Z,ETI,96,
521604470.0,0.0,0.0,0.0,0.0,,,,,96.09Z,ETI,96,
521616524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
521748830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
521748863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
521758854.0,0.0,0.0,23805.0,0.0,0.0,,,,96.04Z,ETI,96,
521804237.0,41179.0,52392.0,42971.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,136542.0
521861716.0,,,,,,,0.0,,62.02A,ETI,62,
521976993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
522013358.0,,,,,,0.0,0.0,0.0,72.20Z,GE,72,
522044122.0,0.0,,,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,
522055615.0,,0.0,0.0,251700.0,59400.0,446000.0,615000.0,120000.0,30.30Z,GE,30,
522192699.0,0.0,128410.0,437380.0,707054.0,103937.0,53939.0,0.0,249898.0,62.02A,ETI,62,1680618.0
522239243.0,0.0,40379.0,0.0,45889.0,70024.0,109655.0,84888.0,,62.01Z,ETI,62,
522252725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22Z,ETI,22,0.0
522353556.0,0.0,0.0,0.0,0.0,0.0,,,,71.12B,GE,71,
522411305.0,,,0.0,53233.0,22415.0,0.0,,,62.01Z,ETI,62,
522535806.0,39018.0,174015.0,,0.0,84700.0,50884.0,99879.0,0.0,25.99B,ETI,25,
522552553.0,,,,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
522623123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
522713734.0,36093.0,56992.0,0.0,0.0,0.0,0.0,0.0,3000.0,25.11Z,ETI,25,96085.0
522753805.0,,,,,164000.0,,,145000.0,71.12B,ETI,71,
522815653.0,,,,,0.0,0.0,0.0,0.0,71.12B,ETI,71,
522875723.0,0.0,0.0,0.0,,,,0.0,0.0,96.01B,ETI,96,
522907716.0,0.0,,,,,,,,25.11Z,ETI,25,
522985191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32Z,ETI,29,0.0
523020287.0,0.0,0.0,,,,,455147.0,,62.02A,ETI,62,
523036705.0,55518.0,59590.0,59847.0,84577.0,94605.0,,31780.0,23731.0,29.20Z,ETI,29,
523071066.0,188391.0,171872.0,175951.0,0.0,,140194.0,146146.0,,26.40Z,ETI,26,
523072247.0,,0.0,0.0,0.0,,,,,62.02A,GE,62,
523116069.0,722220.0,203235.0,0.0,95239.0,46531.0,0.0,0.0,0.0,71.12B,GE,71,1067225.0
523154763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.12Z,ETI,30,
523180792.0,,,,,,16754.0,0.0,0.0,62.01Z,ETI,62,
523204212.0,,,0.0,0.0,0.0,0.0,,0.0,62.02A,GE,62,
523243996.0,0.0,0.0,0.0,0.0,0.0,0.0,91327.0,,71.12B,GE,71,
523304111.0,,0.0,0.0,0.0,,,,,62.01Z,ETI,62,
523387579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
523410942.0,0.0,814.4,0.0,0.0,0.0,0.0,3234.05,0.0,71.20B,GE,71,4048.4500000000003
523424182.0,0.0,1577.15,0.0,0.0,0.0,0.0,1392.0,0.0,71.12B,GE,71,2969.15
523428134.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,71.20B,GE,71,1139.0
523432144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.11Z,ETI,25,
523442788.0,0.0,,,0.0,,0.0,,,71.12B,ETI,71,
523476281.0,,,,,0.0,0.0,0.0,,71.12B,ETI,71,
523476679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
523477206.0,1400000.0,0.0,0.0,0.0,0.0,3026044.0,0.0,0.0,71.12B,GE,71,4426044.0
523485308.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,96.01B,ETI,96,
523565653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.0,71.12B,ETI,71,4481.0
523586444.0,92954.0,117875.0,55066.0,0.0,0.0,0.0,,,62.02A,ETI,62,
523662807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.01A,ETI,96,0.0
523678423.0,0.0,0.0,,,0.0,0.0,0.0,,96.02A,ETI,96,
523693141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
523707537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
523772861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,ETI,62,0.0
523796209.0,,,0.0,0.0,,,,,71.20B,ETI,71,
523797306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42Z,ETI,20,0.0
523860401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74268000.0,71.12B,ETI,71,74268000.0
523941037.0,,409707.0,485649.0,0.0,0.0,,0.0,0.0,62.01Z,GE,62,
523964310.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,71.12B,ETI,71,
524013885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
524079795.0,0.0,0.0,782185.0,0.0,771851.0,766939.0,,802032.0,72.19Z,ETI,72,
524099728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
524099827.0,0.0,0.0,0.0,0.0,385692.0,0.0,0.0,0.0,71.12B,ETI,71,385692.0
524100401.0,0.0,80673.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,80673.0
524102670.0,0.0,0.0,47127.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,47127.0
524117900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
524195708.0,0.0,0.0,0.0,0.0,,,,,71.12B,GE,71,
524196086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
524252020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
524266566.0,,0.0,0.0,0.0,0.0,31471.0,0.0,0.0,62.02A,ETI,62,
524271806.0,0.0,17210.0,3507.0,153504.0,2826.0,0.0,,,96.01A,ETI,96,
524289543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.09Z,GE,96,
524309200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09Z,GE,62,0.0
524320314.0,692459.0,692459.0,,692459.0,692459.0,930598.0,96912.0,96912.0,71.12B,ETI,71,
524350204.0,0.0,0.0,0.0,758088.0,273195.0,72729.0,0.0,0.0,29.10Z,ETI,29,1104012.0
524353117.0,158101.0,112851.0,108612.0,195706.0,151514.0,24932.0,0.0,0.0,71.12B,ETI,71,751716.0
524353919.0,0.0,0.0,,,,,,,71.12B,ETI,71,
524381324.0,156355.0,0.0,0.0,0.0,0.0,0.0,482.7,0.0,71.20B,GE,71,156837.7
524476801.0,,,,,0.0,0.0,0.0,,71.12B,ETI,71,
524509486.0,0.0,0.0,0.0,0.0,0.0,33012.55,0.0,0.0,71.20B,GE,71,33012.55
524516481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
524538360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,GE,62,0.0
524579927.0,162.67,702459.0,127692.0,0.0,0.0,0.0,108000.0,133722.0,71.20B,GE,71,1072035.67
524652690.0,0.0,0.0,0.0,0.0,70830.0,129326.0,26715.0,23208.0,71.12B,GE,71,250079.0
524656832.0,0.0,,,0.0,0.0,0.0,,0.0,96.09Z,GE,96,
524681996.0,0.0,0.0,,,,0.0,0.0,0.0,71.12B,GE,71,
524781200.0,,,,,,,0.0,45348.0,62.01Z,GE,62,
524804176.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,71.12B,ETI,71,
524812948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
524953924.0,,146222.58,0.0,130122.0,119385.0,0.0,0.0,0.0,62.02A,ETI,62,
524958196.0,0.0,0.0,0.0,0.0,,0.0,0.0,,71.12B,ETI,71,
524960358.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.09Z,GE,96,
524992781.0,,,,,,,0.0,,32.50A,ETI,32,
525025730.0,0.0,366279.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,366279.0
525266094.0,130985.0,191052.0,,,,,,,71.12B,ETI,71,
525269817.0,7443.0,0.0,0.0,,,,,,62.03Z,ETI,62,
525278271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,GE,96,0.0
525280038.0,,,,,,,5107.0,,32.50A,ETI,32,
525405320.0,0.0,0.0,,,,,,,96.03Z,ETI,96,
527476501.0,,0.0,0.0,,,0.0,0.0,0.0,62.03Z,GE,62,
527565311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,ETI,62,0.0
527573141.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,
527591556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,ETI,96,0.0
527607279.0,,4335.0,,,,,,,96.09Z,ETI,96,
527621361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
527691612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
527707590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.10Z,ETI,29,
527781850.0,0.0,4284812.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11Z,GE,72,4284812.0
527873400.0,7815461.0,603284.0,624159.0,261567.0,,301969.0,311574.0,0.0,62.02A,ETI,62,
527997662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
528038193.0,0.0,0.0,0.0,,,,,,32.50A,ETI,32,
528107634.0,,,,,0.0,0.0,0.0,,22.22Z,ETI,22,
528145808.0,0.0,0.0,0.0,0.0,0.0,,,,96.04Z,ETI,96,
528293095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
528339278.0,0.0,0.0,0.0,0.0,0.0,,,,22.29B,ETI,22,
528347297.0,26640.0,17512.0,0.0,0.0,,86214.0,52828.0,69911.0,29.32Z,ETI,29,
528360159.0,,0.0,0.0,0.0,0.0,0.0,13063.0,,71.12B,ETI,71,
528453673.0,0.0,,0.0,6679.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
528456593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.30Z,GE,26,
528456619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12Z,ETI,26,0.0
528520083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.20A,ETI,71,
528533490.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,21.20Z,ETI,21,
528556640.0,0.0,,0.0,0.0,0.0,0.0,0.0,,72.11Z,ETI,72,
528605991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,ETI,62,0.0
528606361.0,,,,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
528616584.0,0.0,0.0,0.0,1045686.0,307176.0,115292.0,1352862.0,1293770.0,71.12B,GE,71,4114786.0
528631310.0,,,,0.0,,,,,71.12B,ETI,71,
528634264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,GE,96,0.0
528643059.0,0.0,0.0,0.0,1186704.0,0.0,0.0,548155.0,350431.0,71.20B,GE,71,2085290.0
